Date,Category,Desc,Addr,Lat,Long,Tract
090217,DRIVING UNDER THE INFLUENCE,DUI ALCOHOL/0.08 PERCENT,12TH ST&CASTRO ST,37.805301,-122.278011,402600
090218,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,GOLF LINKS RD & 98TH AV,37.754129,-122.152043,409800
090218,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,GOLF LINKS RD & 98TH AV,37.754129,-122.152043,409800
090218,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,4100 MOUNTAIN BLVD,37.796598,-122.183134,408100
090218,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,4100 MOUNTAIN BLVD,37.796598,-122.183134,408100
090218,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,693 Apgar St,37.828259,-122.269575,401000
090218,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,1200 WEBSTER ST,37.802009,-122.269564,403000
090218,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,1200 WEBSTER ST,37.802009,-122.269564,403000
090218,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,HIGH ST & SB I880,37.786688,-122.196117,407000
090218,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE,1700 23RD AV,37.785749,-122.233228,406201
090218,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,444 W Macarthur Blvd,37.825657,-122.263085,401100
090218,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,444 W Macarthur Blvd,37.825657,-122.263085,401100
090218,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,2700 MARKET ST,37.818313,-122.277186,401600
090218,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,2700 MARKET ST,37.818313,-122.277186,401600
090218,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,2700 MARKET ST,37.818313,-122.277186,401600
090218,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,W MACARTHUR BLVD&MARTIN LUTHER,37.827183,-122.269077,401000
090218,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,W MACARTHUR BLVD&MARTIN LUTHER,37.827183,-122.269077,401000
090219,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,14TH AV & E 19TH ST,37.792371,-122.242142,405902
090219,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,2100 E 12TH ST,37.784411,-122.239627,406000
090219,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,2100 E 12TH ST,37.784411,-122.239627,406000
090219,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,5700 E 16TH ST,37.766945,-122.1987,407500
090219,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,32ND ST&MAGNOLIA ST,37.824007,-122.282076,401500
090219,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,32ND ST&MAGNOLIA ST,37.824007,-122.282076,401500
090219,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,LINDEN ST & 26TH ST,37.818229,-122.280651,401600
090219,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,LINDEN ST & 26TH ST,37.818229,-122.280651,401600
090219,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE,66TH AV & INTERNATIONAL BLVD,37.76237,-122.19374,408800
090219,DRUG ABUSE VIOLATION - POSSESSION OF OPIUM OR COCAINE,POSSESS/PURCHASE COCAINE BASE FOR SALE,5800 INTERNATIONAL BLVD,37.765888,-122.199852,407500
090219,DRIVING UNDER THE INFLUENCE,DUI ALCOHOL/DRUGS,35TH AV & BROOKDALE AV,37.787982,-122.210361,407000
090220,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,W GRAND AV&MARKET ST,37.814497,-122.278639,402700
090219,DRIVING UNDER THE INFLUENCE,DUI:ALCOHOL/DRUGS,7001 OAKPORT ST,37.749614,-122.20493,409000
090220,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,4500 TELEGRAPH AV,37.833029,-122.263355,401100
090220,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,4500 TELEGRAPH AV,37.833029,-122.263355,401100
090220,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,3500 TELEGRAPH AV,37.824034,-122.265761,401100
090220,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1237 30TH ST,37.822394,-122.28353,401500
090220,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1500 HARRISON ST,37.803839,-122.266577,402900
090220,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1500 HARRISON ST,37.803839,-122.266577,402900
090220,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1500 HARRISON ST,37.803839,-122.266577,402900
090220,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,3200 San Pablo Ave,37.822826,-122.277089,401400
090220,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,3200 San Pablo Ave,37.822826,-122.277089,401400
090220,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,3200 San Pablo Ave,37.822826,-122.277089,401400
090220,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,1701 E 19th St,37.791009,-122.239921,405902
090220,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1400 76TH AV,37.758191,-122.184829,408900
090220,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE,2805 E 16TH ST,37.781063,-122.228072,406202
090220,DRIVING UNDER THE INFLUENCE,DRIV:LIC SUS/ETC:UI/RFUSL,40TH AV&INTERNATIONAL BLVD,37.773909,-122.218111,406100
090220,DRIVING UNDER THE INFLUENCE,DRIV:LIC SUS/ETC:UI/RFUSL,40TH AV&INTERNATIONAL BLVD,37.773909,-122.218111,406100
090220,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,PLANT/CULTIVATE/ETC MARIJUANA/HASHISH,141 SEQUOYAH VIEW DR,37.760564,-122.138168,409900
090220,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,500 SYCAMORE ST,37.815008,-122.268269,401300
090220,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,3500 E 9TH ST,37.772689,-122.225017,406100
090220,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,3500 E 9TH ST,37.772689,-122.225017,406100
090221,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,3600 Telegraph Ave,37.824831,-122.265577,401100
090221,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,32ND ST&ADELINE ST,37.823762,-122.280995,401500
090221,DRUG ABUSE VIOLATION - POSSESSION OF OPIUM OR COCAINE,POSSESS/PURCHASE COCAINE BASE FOR SALE,800 MEAD AV,37.816489,-122.275288,401600
090221,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,PLANT/CULTIVATE/ETC MARIJUANA/HASHISH,2365 VALLEY ST,37.813235,-122.267496,401300
090221,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,2400 Chestnut St,37.816965,-122.282195,401600
090221,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,1450 8TH ST,37.806421,-122.29457,402200
090222,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,5500 Bancroft Ave,37.771683,-122.197296,407500
090221,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,2710 E 22ND ST,37.786543,-122.225586,406300
090222,DRIVING UNDER THE INFLUENCE,DRIV:LIC SUS/ETC:UI/RFUSL,90TH AV & BNCROFT BL,37.753552,-122.165808,409700
090222,DRIVING UNDER THE INFLUENCE,DRIV:LIC SUS/ETC:UI/RFUSL,90TH AV & BNCROFT BL,37.753552,-122.165808,409700
090222,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,800  MEAD,37.816489,-122.275288,401600
090222,DRIVING UNDER THE INFLUENCE,DUI ALCOHOL/0.08 PERCENT,1200 42nd Ave,37.77193,-122.217163,406100
090222,DRIVING UNDER THE INFLUENCE,DUI ALCOHOL/DRUGS,4300 BROADWAY,37.831616,-122.253824,404101
090222,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,911 41ST ST,37.831435,-122.274104,401000
090222,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,9706 CHERRY ST,37.747142,-122.166283,410300
090222,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,9706 CHERRY ST,37.747142,-122.166283,410300
090222,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1800 96TH AV,37.747771,-122.167125,410300
090222,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1800 96TH AV,37.747771,-122.167125,410300
090223,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,82ND AV & OLIVE ST,37.759142,-122.172292,409600
090223,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,ADELINE ST & 7TH ST,37.803866,-122.288191,402500
090223,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,94TH AV&PEACH ST,37.751691,-122.162969,410200
090224,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,2700 BARRY PL,37.791261,-122.221435,406400
090224,DRIVING UNDER THE INFLUENCE,DUI:ALCOHOL/DRUGS,42ND AV&INTERNATIONAL BLVD,37.772993,-122.216203,406100
090224,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,1830 CASTRO ST,37.80975,-122.274851,402700
090224,DRUG ABUSE VIOLATION - SALE/MANUFACTURING OTHER,TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE,1942 47TH AV,37.773796,-122.207853,407600
090224,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,2200 MARKET ST,37.814497,-122.278567,402700
090224,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,950 72ND AV,37.755575,-122.193787,408800
090224,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,950 72ND AV,37.755575,-122.193787,408800
090224,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,3305 INTERNATIONAL BLVD,37.776917,-122.224518,406100
090224,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,7600 Bancroft Ave,37.764559,-122.174858,408400
090224,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,7600 Bancroft Ave,37.764559,-122.174858,408400
090224,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,7600 Bancroft Ave,37.764559,-122.174858,408400
090224,DRUG ABUSE VIOLATION - POSSESSION OF OPIUM OR COCAINE,POSSESS/PURCHASE COCAINE BASE FOR SALE,1181 77TH AV,37.755924,-122.187294,408900
090224,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,1181 77TH AV,37.755924,-122.187294,408900
090224,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,1181 77TH AV,37.755924,-122.187294,408900
090224,DRUG ABUSE VIOLATION - POSSESSION OF OPIUM OR COCAINE,POSSESS/PURCHASE COCAINE BASE FOR SALE,25TH AV & FOOTHILL BLVD,37.784665,-122.230663,406201
090225,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,274 EUCLID AV,37.814872,-122.252857,403600
090225,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,274 EUCLID AV,37.814872,-122.252857,403600
090225,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,1711 INTERNATIONAL BLVD,37.787327,-122.24311,406000
090225,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,1711 INTERNATIONAL BLVD,37.787327,-122.24311,406000
090225,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,1711 INTERNATIONAL BLVD,37.787327,-122.24311,406000
090225,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,1711 INTERNATIONAL BLVD,37.787327,-122.24311,406000
090225,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,1711 INTERNATIONAL BLVD,37.787327,-122.24311,406000
090225,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,1711 INTERNATIONAL BLVD,37.787327,-122.24311,406000
090225,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,1711 INTERNATIONAL BLVD,37.787327,-122.24311,406000
090225,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,8300 INTERNATIONAL BLVD,37.755176,-122.178518,409500
090225,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,8300 INTERNATIONAL BLVD,37.755176,-122.178518,409500
090225,DRUG ABUSE VIOLATION - POSSESSION OF OPIUM OR COCAINE,POSSESS/PURCHASE COCAINE BASE FOR SALE,3200 LINDEN ST,37.823309,-122.278745,401500
090225,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,6143 OUTLOOK AV,37.77726,-122.178492,408200
090225,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,2300 Telegraph Ave,37.812616,-122.268733,401300
090226,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,84TH AV & INTERNATIONAL BLVD,37.754406,-122.177919,409500
090226,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSS CONTROLLED SUBSTANCE WHILE ARMED W/LOADED FIREARM,1316 63rd Ave,37.762389,-122.198189,408800
090226,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1100 77TH AV,37.7547,-122.18797,408900
090226,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1100 77TH AV,37.7547,-122.18797,408900
090224,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE,16TH AV&FOOTHILL BLVD,37.790011,-122.242598,405902
090226,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,Macarthur Blvd & 90th Ave,37.755603,-122.161369,409800
090226,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,Macarthur Blvd & 90th Ave,37.755603,-122.161369,409800
090226,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,8711 Macarthur Blvd,37.758398,-122.162449,409700
090226,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE,4500 E 12TH ST,37.770561,-122.214028,407300
090226,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,2400 HIGHLAND AV,37.791539,-122.229934,405800
090226,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,3700 SHONE AV,37.76889,-122.157219,408300
090226,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,MUNSON WY & MARIN WY,37.784481,-122.236624,405901
090226,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,MUNSON WY & MARIN WY,37.784481,-122.236624,405901
090226,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,MUNSON WY & MARIN WY,37.784481,-122.236624,405901
090226,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS HYPODERMIC NEEDLE/SYRINGE,WEST ST & BROCKHURST ST,37.822572,-122.272908,401400
090226,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,2255 Telegraph Ave,37.812017,-122.269026,401300
090227,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,PLANT/CULTIVATE/ETC MARIJUANA/HASHISH,9857 HESKET RD,37.730432,-122.189027,409000
090227,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,PLANT/CULTIVATE/ETC MARIJUANA/HASHISH,9857 HESKET RD,37.730432,-122.189027,409000
090227,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,5750 College Ave,37.845546,-122.251817,400200
090227,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,2500 E 20TH ST,37.785841,-122.228865,406201
090227,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,3145 FILBERT ST,37.822837,-122.278129,401500
090227,DRUG ABUSE VIOLATION - SALE/MANUFACTURING OTHER,TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE,1400 84TH AV,37.754381,-122.177836,409500
090227,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE,5055 Telegraph Ave,37.836843,-122.262489,401100
090227,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE,5055 Telegraph Ave,37.836843,-122.262489,401100
090228,DRIVING UNDER THE INFLUENCE,DUI ALCOHOL/DRUGS,1100 98th Ave,37.741897,-122.175616,409300
090228,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,20TH ST&HARRISON ST,37.808024,-122.264391,403400
090228,DRUG ABUSE VIOLATION - SALE/MANUFACTURING OTHER,TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE,2500 MARKET ST,37.816975,-122.277378,401600
090228,DRUG ABUSE VIOLATION - SALE/MANUFACTURING OTHER,TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE,3000 WEST ST,37.820083,-122.273469,401400
090228,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,650 24TH ST,37.814453,-122.273088,401400
090228,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,1400 88TH AV,37.751007,-122.175345,409500
090228,DRIVING UNDER THE INFLUENCE,POSS MARIJUANA W/DRIVING,1600 87TH AV,37.752386,-122.174188,409600
090301,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,12TH ST&WOOD ST,37.811875,-122.298942,401800
090301,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,9234 SUNNYSIDE ST,37.751687,-122.165388,409700
090301,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1726 38th Ave,37.777599,-122.217694,407200
090301,DRIVING UNDER THE INFLUENCE,DUI ALCOHOL/DRUGS,6200 TELEGRAPH AV,37.84823,-122.260489,400400
090301,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,3023 MAGNOLIA ST,37.822745,-122.282884,401500
090301,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,3023 MAGNOLIA ST,37.822745,-122.282884,401500
090301,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,3023 MAGNOLIA ST,37.822745,-122.282884,401500
090301,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1800 96TH AV,37.747771,-122.167125,410300
090301,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1800 96TH AV,37.747771,-122.167125,410300
090301,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1800 96TH AV,37.747771,-122.167125,410300
090302,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1400 23rd Ave,37.783407,-122.235861,406201
090302,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,3900 E 18TH ST,37.777005,-122.217061,407200
090302,DRIVING UNDER THE INFLUENCE,DUI ALCOHOL/DRUGS,25 Moss Ave,37.818869,-122.251452,403900
090302,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,85TH AV&SAN LEANDRO ST,37.747031,-122.189097,409500
090302,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,10TH ST & MANDELA PKWY,37.807881,-122.292734,410500
090302,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,10TH ST & MANDELA PKWY,37.807881,-122.292734,410500
090302,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,2500 94TH AV,37.752869,-122.160304,410100
090302,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,2500 94TH AV,37.752869,-122.160304,410100
090302,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,800 Market St,37.80368,-122.282481,402600
090302,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,800 Market St,37.80368,-122.282481,402600
090302,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,800 Market St,37.80368,-122.282481,402600
090302,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,2350 88TH AV,37.755951,-122.164263,409700
090302,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,2350 88TH AV,37.755951,-122.164263,409700
090302,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,BROADWAY & 14TH ST,37.804309,-122.271169,403000
090303,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,75TH AV & MACARTHUR BLVD,37.768303,-122.170837,408300
090303,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,2122 SAN ANTONIO WY,37.789519,-122.234387,405901
090303,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,2122 SAN ANTONIO WY,37.789519,-122.234387,405901
090303,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,2122 SAN ANTONIO WY,37.789519,-122.234387,405901
